transaction_id,transaction_date,customer_id,customer_age,customer_segment,country,payment_method,transaction_amount_usd,currency,exchange_rate,product_category,merchant_id,merchant_name,transaction_status,is_fraud,device_type,platform,session_duration_sec,chargeback_flag,discount_applied,net_revenue_usd,customer_lifetime_value
7DF17A5E-BE50-4047,2024-04-01,CUST006095,26.0,Vip,Egypt,M-Pesa,104.03,EGP,0.032,Groceries,MER00108,Lewis-Oconnell,Failed,0,Mobile,Ios,207.2,0,0.1747,85.86,725.3
98AA223A-1A54-4C61,2023-07-08,CUST010469,18.0,Premium,India,Airtel Money,83.66,INR,0.012,Finance,MER00001,Gibson-Walters,Completed,0,Desktop,Ussd,214.1,0,0.1568,70.54,2888.67
8E719063-FE5D-4F0A,2024-12-28,CUST009667,20.0,Retail,Us,Debitcard,83.66,USD,1.0,Home & Furniture,MER00275,Nelson-Clark,Declined,0,Desktop,Ios,5297.2,0,0.0,83.66,580.39
55F5BA71-27F2-4442,2023-11-07,CUST002141,19.0,Retail,Uganda,Debit Card,83.66,UGX,0.00027,Health,MER00148,Zavala Ltd,Completed,0,Mobile,Web,306.4,0,0.1325,72.58,810.55
EB4CBCF1-0E1C-4EED,2023-12-26,CUST001069,28.0,Corporate,Tanzania,Crypto Wallet,83.66,TZS,0.0004,Groceries,MER00278,"Thompson, Barnett and Atkins",Completed,0,Mobile,Android,72.2,0,0.3167,57.16,379.46
8E8E2B48-754D-4797,2024-09-24,CUST006392,31.0,Corporate,India,Creditcard,83.66,INR,0.012,Travel & Hospitality,MER00130,Fox and Sons,Completed,0,Mobile,Android,53.4,0,0.2857,59.76,662.11
18630D10-B893-43D2,2023-06-25,CUST014800,18.0,Corporate,De,Mtn Mobile Money,104.78,EUR,1.08,Financial Services,MER00064,Ponce-Wright,Completed,0,Mobile,Android,236.0,0,0.1137,92.87,432.62
9D8890F8-1A85-4460,2022-10-28,CUST010488,47.0,SME,United Kingdom,Bank Transfer,262.19,GBP,1.27,financial services,MER00072,"Mann, Rodriguez and Dunn",Completed,0,Mobile,Pos Terminal,328.1,0,0.093,237.81,2110.44
9312E336-BC3E-424A,2022-09-11,CUST008719,29.0,Retail,France,Debitcard,133.32,EUR,1.08,entertainment,MER00119,King Ltd,Completed,0,Mobile,Android,83.0,0,0.2621,98.38,1246.37
5D3ADA72-38B6-4803,2023-11-08,CUST009349,33.0,Retail,Egypt,Creditcard,83.66,EGP,0.032,Entertainment,MER00218,Lawson LLC,Completed,0,Mobile,Android,144.0,0,0.4033,49.92,1381.72
0AA02764-9B59-4021,2022-09-27,CUST003821,47.0,Retail,United Kingdom,Crypto Wallet,142.04,GBP,1.27,Health & Beauty,MER00245,Peterson-Stewart,Completed,0,Mobile,Web,63.0,0,0.1395,122.23,411.63
C4DA21EF-38C1-49B7,2022-12-14,CUST005857,34.0,Premium,United States,Bank Transfer,2158.8,USD,1.0,Automotive,MER00176,"Morse, Carroll and Byrd",Completed,0,Desktop,Android,87.5,0,0.2273,1668.1,46.14
73FF3992-C877-43AF,2023-10-15,CUST001332,41.0,Retail,Egypt,Credit Card,83.66,EGP,0.032,Home & Furniture,MER00083,Dickerson Ltd,Completed,0,Mobile,Ussd,258.9,0,0.0378,80.5,2871.28
0BF9C562-8D51-4AB9,2022-03-18,CUST004486,30.0,Basic,South Africa,Airtel Money,83.66,ZAR,0.054,Education,MER00186,Rice-West,Completed,0,Tablet,Ios,254.5,0,0.0904,76.1,667.48
4A36EE8A-ECAB-44E4,2022-09-26,CUST000352,41.0,SME,France,Paypal,83.66,EUR,1.08,Financial Services,MER00125,"Smith, Delgado and Larsen",Completed,0,Mobile,Ios,97.1,0,0.4097,49.38,3906.62
1102BCE8-D7EE-4682,2024-09-01,CUST005802,42.0,Retail,United Kingdom,Paypal,325.67,GBP,1.27,Fashion & Apparel,MER00273,Jones Ltd,Completed,0,Mobile,Pos,871.8,0,0.342,214.29,499.76
396E15C5-C07B-4673,2024-11-27,CUST013123,18.0,Retail,Tanzania,M-Pesa,83.66,TZS,0.0004,Fashion,MER00172,Cooper-Mckenzie,Completed,0,Desktop,Android,137.9,0,0.039,80.4,219.94
16ACF67A-F788-40DE,2023-11-03,CUST000223,27.0,Vip,Tanzania,Mtn Mobile Money,83.66,TZS,0.0004,Home & Furniture,MER00100,"Gray, Gallegos and Ortiz",Completed,0,Mobile,Web,225.5,0,0.0831,76.71,1515.52
9BE73BAA-B1E0-4880,2022-03-28,CUST012689,19.0,Retail,South Africa,Airtel Money,83.66,ZAR,0.054,Travel & Hospitality,MER00081,"Waller, Lozano and Simon",Completed,0,Mobile,Ussd,1146.4,0,0.032,80.98,2715.5
11DB1596-60DF-4420,2024-08-12,CUST012341,31.0,SME,Nigeria,Apple Pay,83.66,NGN,0.0013,Automotive,MER00162,Jackson Inc,Completed,0,Mobile,Android,488.3,0,0.2398,63.6,419.85
180CCA33-9C6D-471B,2024-05-11,CUST008015,45.0,Retail,Ke,Debit Card,83.66,KES,0.0075,Travel & Hospitality,MER00086,"Pena, Anderson and Flores",Completed,0,Mobile,Android,96.3,0,0.1446,71.56,422.9
D09CE21F-C9F5-4607,2022-06-26,CUST000957,42.0,Corporate,Uganda,Debit Card,83.66,UGX,0.00027,Financial Services,MER00225,"Reeves, Becker and Smith",Completed,0,Mobile,Web,166.0,0,0.4109,49.28,1003.52
623A833F-5501-43E3,2024-02-05,CUST011219,37.0,Retail,Nigeria,Credit Card,83.66,NGN,0.0013,financial services,MER00024,"Smith, Young and Bell",Completed,0,Tablet,Android,37.1,0,0.1179,73.8,1436.92
3723D5E5-0E5A-4DCA,2023-08-28,CUST000681,37.0,Retail,Kenya,Airtelmoney,83.66,KES,0.0075,Groceries,MER00075,"Obrien, Parsons and Allen",Completed,0,Mobile,Ios,1010.0,0,0.0531,79.22,1581.31
6737EE82-9112-49A9,2022-09-12,CUST012119,41.0,Basic,Nigeria,Bank Transfer,83.66,NGN,0.0013,Electronics,MER00058,"Alvarado, Ortiz and Thomas",Refunded,0,Desktop,Web,76.4,0,1.0,0.0,267.46
0A52AAA0-3538-4B47,2022-10-25,CUST001855,26.0,Retail,United States,Bank Transfer,83.66,USD,1.0,Education,MER00103,"Strickland, Rodriguez and Knox",Completed,0,Mobile,Android,177.0,0,0.1137,74.15,2209.89
1364D9CD-1C2F-49B5,2022-12-24,CUST008694,29.0,Basic,Kenya,Credit Card,83.66,KES,0.0075,Groceries,MER00140,Landry Inc,Failed,0,Mobile,Ios,71.5,0,0.0742,77.45,576.24
C7BB4168-E723-4FE7,2022-07-03,CUST007535,50.0,Retail,Nigeria,Credit Card,83.66,NGN,0.0013,Financial Services,MER00025,Simpson Group,Completed,0,Mobile,Android,338.8,0,0.2304,64.38,352.55
8DE038C5-5B1D-4771,2024-03-22,CUST007880,26.0,Basic,United States,M-Pesa,83.66,USD,1.0,Fashion & Apparel,MER00033,Rodriguez Group,Pending,0,Mobile,Android,82.7,0,0.1077,74.65,1073.69
19DDA39B-A82E-49A7,2023-09-06,CUST012838,40.0,Corporate,Egypt,Debit Card,83.66,EGP,0.032,Home & Furniture,MER00130,Fox and Sons,Unknown,0,Mobile,Ussd,314.3,0,0.0147,82.43,324.03
2AA9211A-8EB6-4C16,2023-03-20,CUST014582,18.0,Basic,India,Bank Transfer,83.66,INR,0.012,Education,MER00119,King Ltd,Completed,0,Mobile,Ios,25.3,0,0.047,79.73,12.24
C9B657B6-8A12-4A3E,2024-10-14,CUST010122,48.0,Basic,United States,Credit Card,83.66,USD,1.0,FinServ,MER00221,"Jensen, Arnold and Smith",Completed,0,Desktop,Ios,51.4,0,0.045,79.9,372.12
470EAA0F-810C-4182,2022-10-18,CUST000113,33.0,Retail,Tanzania,Apple Pay,83.66,TZS,0.0004,Travel & Hospitality,MER00118,Jones LLC,Completed,0,Mobile,Web,438.0,0,0.2407,63.52,715.0
EB1434E5-3757-4EC6,2023-04-21,CUST011855,18.0,SME,Kenya,Bank Transfer,83.66,KES,0.0075,Financial Services,MER00216,Choi Ltd,Completed,0,Desktop,Ussd,113.2,0,0.0306,81.1,338.11
BBA0243D-78E5-40B8,2023-08-12,CUST005384,35.0,SME,United States,M-Pesa,165.05,USD,1.0,Media & Entertainment,MER00225,"Reeves, Becker and Smith",Completed,0,Mobile,Pos Terminal,285.1,0,0.1096,146.96,5021.23
1DACBC76-454E-498F,2022-07-01,CUST004157,26.0,Premium,Nigeria,Apple Pay,83.66,NGN,0.0013,Health & Beauty,MER00256,Berry-Chung,Completed,0,Mobile,Android,1308.4,0,0.2675,61.28,1251.18
03C4222F-EFD7-485B,2023-08-28,CUST006631,47.0,Retail,United Kingdom,M-Pesa,83.66,GBP,1.27,Health & Beauty,MER00045,Lynch Ltd,Completed,0,Mobile,Pos Terminal,113.7,0,0.1034,75.01,667.48
CD468EC3-4CC2-4A35,2024-01-02,CUST003473,32.0,Corporate,United States,Debit Card,145.07,USD,1.0,Entertainment,MER00151,Salas-Roberts,Completed,0,Mobile,Ios,1386.8,0,0.3316,96.96,708.19
49BAD1EE-DF6C-4547,2023-08-08,CUST004515,18.0,Basic,Nigeria,Paypal,83.66,NGN,0.0013,Entertainment,MER00174,"Hampton, Baker and Newton",Completed,0,Tablet,Ios,192.4,0,0.2168,65.52,537.27
4BE52B1E-44FD-4F62,2024-11-06,CUST005615,40.0,Retail,Ng,Mtn Mobile Money,83.66,NGN,0.0013,Automotive,MER00300,Sullivan Group,Declined,0,Mobile,Ios,34.7,0,0.1213,73.51,360.26
D85C44F3-E357-4F1F,2023-10-11,CUST006857,19.0,Corporate,Nigeria,M-Pesa,83.66,NGN,0.0013,Travel & Hospitality,MER00230,Stone-Allen,Completed,0,Mobile,Web,53.4,0,0.1977,67.12,797.67
08F27D31-CD90-438D,2024-07-11,CUST001955,36.0,Corporate,Egypt,Bank Transfer,83.66,EGP,0.032,Travel,MER00193,Lopez PLC,Declined,0,Tablet,Web,409.2,0,0.1007,75.24,325.45
38B7665B-B72D-4002,2024-09-08,CUST002625,33.0,Premium,Kenya,Debit Card,83.66,KES,0.0075,Health & Beauty,MER00039,Diaz and Sons,Completed,0,Mobile,Ios,320.8,0,0.1814,68.48,1087.59
8709F198-774E-4562,2023-04-17,CUST014367,29.0,Corp,United States,Airtel Money,184.42,USD,1.0,Health & Beauty,MER00001,Gibson-Walters,Completed,0,Desktop,Pos Terminal,88.3,0,0.1751,152.13,318.65
9679F29E-06A5-4CEC,2022-11-23,CUST010872,25.0,Retail,In,M-Pesa,83.66,INR,0.012,Financial Services,MER00097,"Cooper, Williams and Powell",Failed,0,Desktop,Ios,544.1,0,0.1602,70.26,932.9
73522558-5736-4293,2024-12-11,CUST001565,47.0,Retail,Ng,M-pesa,83.66,NGN,0.0013,Electronics,MER00207,"George, Bell and Torres",Completed,0,Mobile,Android,664.7,0,0.0357,80.67,1610.36
3928FE2D-FCAC-4AF5,2024-11-02,CUST003179,51.0,Corporate,South Africa,M-Pesa,83.66,ZAR,0.054,Home & Furniture,MER00156,Hunt-Jackson,Completed,0,Mobile,Android,420.6,0,0.0247,81.59,2143.89
F9486E17-0E71-470C,2023-10-07,CUST011657,45.0,Corporate,Tanzania,M-Pesa,83.66,TZS,0.0004,Education,MER00256,Berry-Chung,Completed,0,Mobile,Ios,1167.6,0,0.1575,70.48,3862.24
F86FB8B9-BF5C-42A2,2024-04-17,CUST013319,55.0,Basic,Uganda,Bank Transfer,83.66,UGX,0.00027,Health & Beauty,MER00259,"Nguyen, Holmes and Novak",Completed,0,Desktop,Android,9.5,0,0.1248,73.22,561.44
BCA2D747-A24B-4C7F,2024-10-15,CUST001374,36.0,Corporate,De,M-Pesa,1210.0,EUR,1.08,Financial Services,MER00052,Gutierrez LLC,Failed,0,Desktop,Ussd,645.1,0,0.1717,1002.24,95.94
9D95117E-6348-44FF,2022-11-01,CUST009757,26.0,SME,Kenya,Credit Card,83.66,KES,0.0075,financial services,MER00254,Branch Group,Completed,0,Mobile,Web,352.8,0,0.2743,60.71,1682.89
05578034-28C4-4ED9,2024-02-02,CUST013038,18.0,SME,United Kingdom,Wire Transfer,113.63,GBP,1.27,Groceries,MER00227,Avery-Moreno,Declined,0,Mobile,Android,884.4,0,0.1014,102.11,312.55
90E479A6-3971-4EFD,2023-10-15,CUST005062,35.0,Corporate,Tanzania,Credit Card,83.66,TZS,0.0004,Groceries,MER00162,Jackson Inc,Completed,0,Mobile,Ios,499.5,0,0.0858,76.48,2336.23
991A92F1-7543-4711,2022-12-16,CUST006584,38.0,Premium,Kenya,M-Pesa,83.66,KES,0.0075,Home & Furniture,MER00097,"Cooper, Williams and Powell",Completed,0,Mobile,Android,144.0,0,0.2313,64.31,104.36
A9A350E8-4255-490C,2022-01-16,CUST012636,18.0,Retail,Kenya,Paypal,83.66,KES,0.0075,Education,MER00278,"Thompson, Barnett and Atkins",Completed,0,Mobile,Android,484.3,0,0.2521,62.57,3513.44
BD927030-0D11-4345,2023-11-22,CUST007427,50.0,Basic,South Africa,Paypal,83.66,ZAR,0.054,Groceries,MER00058,"Alvarado, Ortiz and Thomas",Completed,0,Mobile,Web,373.0,0,0.169,69.52,449.51
F5832B8B-8F7E-4429,2024-12-21,CUST000258,41.0,Corporate,United Kingdom,M-Pesa,321.32,GBP,1.27,Fashion & Apparel,MER00105,Cook-Nguyen,Failed,0,Mobile,Ussd,57.7,0,0.0776,296.39,284.52
ECB91D44-7582-4D6B,2024-01-21,CUST010292,60.0,Corporate,Eg,Crypto,83.66,EGP,0.032,Financial Services,MER00267,Martinez-Turner,Declined,0,Desktop,Web,115.8,0,0.0779,77.14,125.16
7DAD655C-4CC8-4829,2022-09-12,CUST002949,32.0,Corporate,United Kingdom,Bank Transfer,273.01,GBP,1.27,Home & Furniture,MER00198,Holloway Inc,Completed,0,Desktop,Web,163.5,0,0.0621,256.06,531.51
25D0DA43-D569-4C67,2023-02-24,CUST008653,20.0,Retail,Sa,M-Pesa,83.66,ZAR,0.054,Education,MER00042,"Barnett, Mitchell and Cox",Completed,0,Mobile,Android,197.9,0,0.3015,58.44,1306.92
85CCCFCF-3DF6-4F7B,2024-05-09,CUST010640,30.0,Basic,India,Credit Card,83.66,INR,0.012,Financial Services,MER00279,Rowe-Anderson,Completed,0,Mobile,Web,129.6,0,0.0378,80.5,667.48
F9836A5C-8D63-4279,2024-03-25,CUST007638,49.0,Small Business,United States,Debit Card,83.66,USD,1.0,Financial Services,MER00084,Waller Inc,Failed,0,Mobile,Ios,208.7,0,0.0814,76.85,430.97
B2AA13B2-A55C-4BD5,2022-08-19,CUST005706,47.0,SME,Kenya,Bank Transfer,83.66,KES,0.0075,Groceries,MER00092,Butler-Gonzalez,Completed,0,Desktop,Ios,59.9,0,0.133,72.53,54.44
0EDF6978-3033-488A,2023-01-22,CUST008889,51.0,Retail,United States,Airtel Money,165.73,USD,1.0,Food & Groceries,MER00131,Garrett-Anthony,Completed,0,Desktop,Ios,922.2,0,0.0436,158.5,612.81
CA80578C-CCE8-4D01,2023-12-09,CUST014900,27.0,Basic,In,Bank Transfer,83.66,INR,0.012,Financial Services,MER00285,Rios Group,Completed,0,Mobile,Ussd,125.6,0,0.0077,83.02,233.43
74891889-9577-4279,2024-02-01,CUST001306,26.0,Premium,Nigeria,Bank Transfer,83.66,NGN,0.0013,Education,MER00078,"Perez, Edwards and Carlson",Refunded,0,Tablet,Web,106.2,0,0.2357,63.94,226.29
8A2A1571-4F62-4B53,2024-05-27,CUST008006,18.0,SME,Tanzania,Creditcard,83.66,TZS,0.0004,travel,MER00081,"Waller, Lozano and Simon",Completed,0,Mobile,Web,1268.8,0,0.3654,53.09,667.48
7DCCAA4D-AD40-4FA2,2024-09-07,CUST009270,29.0,Retail,Kenya,Bank Transfer,83.66,KES,0.0075,Education,MER00049,Gamble-Jensen,Pending,0,Mobile,Ussd,62.6,0,0.0903,76.11,395.13
4E75CEB0-A378-46E1,2023-11-03,CUST008599,33.0,Premium,Nigeria,M-Pesa,83.66,NGN,0.0013,Health & Beauty,MER00279,Rowe-Anderson,Failed,0,Mobile,Android,893.9,0,0.1691,69.51,184.52
A713D631-C95F-4423,2023-05-03,CUST006474,33.0,Corporate,Nigeria,Paypal,83.66,NGN,0.0013,education,MER00014,White-Brown,Completed,0,Mobile,Android,57.3,0,0.3358,55.57,38.21
CB9FF0AF-9EAA-45D5,2024-05-18,CUST000927,32.0,SME,Egypt,M-pesa,83.66,EGP,0.032,financial services,MER00070,Mcdonald Inc,Failed,0,Mobile,Android,453.5,0,0.1363,72.26,340.12
2AD80363-B366-409C,2023-09-28,CUST003219,31.0,Retail,Nigeria,Paypal,83.66,NGN,0.0013,Financial Services,MER00159,Miller-Haney,Completed,0,Mobile,Android,76.7,0,0.194,67.43,275.24
007A14AA-2D9A-4B78,2024-12-10,CUST012956,22.0,Corp,Za,Google Pay,83.66,ZAR,0.054,Financial Services,MER00008,"Clay, Moore and Alvarez",Failed,0,Mobile,Android,50.6,0,0.1776,68.8,201.6
97E293B2-98F5-4F7E,2023-09-20,CUST003062,29.0,Basic,United Kingdom,Credit Card,83.66,GBP,1.27,Electronics,MER00008,"Clay, Moore and Alvarez",Completed,0,Mobile,Ios,761.7,0,0.1892,67.83,667.48
59EA7E36-E974-41B3,2022-01-23,CUST004901,37.0,Premium,Nigeria,Paypal,83.66,NGN,0.0013,Financial Services,MER00259,"Nguyen, Holmes and Novak",Completed,0,Mobile,Android,273.8,0,0.1979,67.1,415.61
5FBF4895-DF69-4784,2023-10-20,CUST007508,33.0,Retail,India,M-pesa,83.66,INR,0.012,Health & Beauty,MER00200,Hughes-Dominguez,Refunded,0,Mobile,Ios,2036.1,0,0.0108,82.76,262.24
CAE8B3F8-B0F1-448B,2023-11-23,CUST012130,44.0,Premium,United Kingdom,M-Pesa,83.66,GBP,1.27,Entertainment,MER00117,Brown Group,Unknown,0,Desktop,Android,218.5,0,0.0966,75.58,354.78
6A00353F-BDD6-47D3,2024-11-04,CUST010082,44.0,Retail,In,M-Pesa,83.66,INR,0.012,Education,MER00157,Green and Sons,Completed,0,Mobile,Web,27.7,0,0.0675,78.01,138.49
55D3E853-06EB-4CFB,2023-09-19,CUST014881,41.0,SME,Us,Credit Card,2488.98,USD,1.0,Groceries,MER00017,"Wright, Kelly and Young",Completed,0,Desktop,Android,66.3,0,0.1868,2024.04,667.48
BC5BDD46-E9BE-4160,2023-07-25,CUST001401,20.0,Basic,Ke,Paypal,83.66,KES,0.0075,Groceries,MER00220,Stewart Ltd,Completed,0,Desktop,Web,350.8,0,0.1642,69.92,189.37
1A9D01B2-541D-4727,2022-12-14,CUST000904,18.0,Premium,Nigeria,M-Pesa,83.66,NGN,0.0013,Education,MER00025,Simpson Group,Completed,0,Mobile,Web,57.2,0,0.2061,66.42,3084.49
77E69C16-D110-439A,2024-03-22,CUST009702,26.0,Retail,Nigeria,Bank Transfer,83.66,NGN,0.0013,Fashion & Apparel,MER00228,"Jackson, Suarez and Harrell",Failed,0,Mobile,Web,88.5,0,0.2243,64.9,1136.88
BDEC5F08-089A-4F37,2022-08-02,CUST006692,41.0,Vip,South Africa,Paypal,83.66,ZAR,0.054,Entertainment,MER00021,"Taylor, Watts and Williams",Completed,0,Desktop,Web,401.9,0,0.0452,79.88,286.15
B6A2542C-1353-4E95,2022-05-21,CUST000207,18.0,Corporate,Egypt,M-Pesa,83.66,EGP,0.032,Health & Beauty,MER00154,Fisher PLC,Completed,0,Mobile,Android,230.5,0,0.0881,76.29,1234.03
DE87B5B2-CC5F-4681,2023-02-28,CUST004024,39.0,Corporate,India,Credit Card,83.66,INR,0.012,Groceries,MER00252,Giles PLC,Completed,0,Mobile,Ios,180.2,0,0.0811,76.88,1703.27
8D8C7C20-D436-4B53,2024-05-23,CUST010921,18.0,Retail,Kenya,Mtn Mobile Money,83.66,KES,0.0075,Financial Services,MER00238,"Walker, Cabrera and Roberts",Completed,0,Mobile,Android,174.9,0,0.187,68.02,4676.93
8FBDF3F9-EDC2-4AB4,2024-04-08,CUST012316,20.0,Premium,France,Bank Transfer,957.84,EUR,1.08,Automotive,MER00174,"Hampton, Baker and Newton",Failed,0,Desktop,Apple Ios,303.1,0,0.0174,941.17,1642.31
68B17BCE-0EEC-4A5D,2023-05-19,CUST011485,35.0,SME,South Africa,Credit Card,83.66,ZAR,0.054,Home & Furniture,MER00156,Hunt-Jackson,Completed,0,Desktop,Ios,582.1,0,0.0586,78.76,326.57
4B8CD0B9-36B3-4235,2023-01-05,CUST007787,18.0,Retail,United States,Google Pay,83.66,USD,1.0,Financial Services,MER00042,"Barnett, Mitchell and Cox",Completed,0,Mobile,Ios,507.7,0,0.02,81.99,755.53
0220F14F-3631-4601,2024-01-22,CUST000463,36.0,Corporate,Tz,Wire Transfer,83.66,TZS,0.0004,Home,MER00242,Daniel and Sons,Completed,0,Tablet,Ios,132.5,0,0.367,52.96,287.24
7CDA688E-6F48-4506,2024-05-21,CUST013032,19.0,Retail,United Kingdom,M-pesa,255.8,GBP,1.27,Electronics,MER00235,Elliott-Phillips,Completed,0,Mobile,Ussd,113.7,0,0.1,230.22,334.59
CE6381B5-D67C-437A,2022-04-16,CUST002596,38.0,SME,South Africa,Mtn Mobile Money,83.66,ZAR,0.054,Groceries,MER00056,Smith Ltd,Completed,0,Mobile,Android,514.5,0,0.0743,77.44,44.87
E5C05BE1-1B80-441D,2023-07-13,CUST003814,39.0,Retail,Ke,Credit Card,83.66,KES,0.0075,home & furniture,MER00018,Eaton Group,Completed,0,Mobile,Android,102.5,0,0.1903,67.74,747.85
64681CC7-3AA6-4AFF,2024-02-18,CUST004151,30.0,Retail,South Africa,Airtel Money,83.66,ZAR,0.054,Automotive,MER00175,"Daugherty, Clark and Haynes",Completed,0,Tablet,Ios,69.7,0,0.2377,63.77,618.64
AE13C8F4-AB18-478A,2022-07-09,CUST013673,22.0,SME,India,Credit Card,83.66,INR,0.012,Electronics,MER00213,"Clark, Collins and Smith",Completed,0,Tablet,Web,342.5,0,0.0312,81.05,12917.27
9F92E311-AC79-4A98,2022-09-05,CUST006987,42.0,SME,Nigeria,Airtel Money,83.66,NGN,0.0013,home & furniture,MER00288,Cisneros LLC,Completed,0,Mobile,Android,19.9,0,0.0585,78.77,123.61
6C9165A0-DE55-4688,2024-04-07,CUST002676,40.0,Corporate,Nigeria,Credit Card,83.66,NGN,0.0013,Electronics,MER00050,Erickson and Sons,Completed,0,Mobile,Apple Ios,286.3,0,0.0738,77.49,63.11
E4A6C9B4-2C7A-44EF,2024-10-13,CUST008993,37.0,Corporate,Nigeria,Airtel Money,83.66,NGN,0.0013,Health & Beauty,MER00137,Jackson LLC,Completed,0,Mobile,Web,1205.5,0,0.0709,77.73,552.48
C4EAC979-0694-412F,2022-08-01,CUST000446,18.0,SME,Kenya,Debit Card,83.66,KES,0.0075,entertainment,MER00087,Alvarado-Evans,Failed,0,Desktop,Web,132.5,0,0.1977,67.12,1485.65
C34E4837-2092-4507,2024-02-25,CUST013886,18.0,Basic,United States,Paypal,83.66,USD,1.0,Entertainment,MER00127,"Reese, Esparza and Cox",Declined,0,Mobile,Ios,208.9,0,0.0155,82.36,132.53
6DB0FDE1-291C-4D89,2022-03-28,CUST010239,18.0,Retail,Germany,Airtelmoney,4994.91,EUR,1.08,Groceries,MER00114,Paul-Nash,Completed,0,Mobile,Android,952.1,0,0.0803,4593.82,109.19
3C0B1B25-62D2-404D,2022-10-12,CUST010984,37.0,Retail,Kenya,Credit Card,83.66,KES,0.0075,Electronics,MER00155,Rose LLC,Completed,0,Mobile,Web,271.5,0,0.2073,66.32,1267.26
4DFFCB28-9768-4603,2024-11-15,CUST012781,29.0,Retail,Nigeria,Mtn Mobile Money,83.66,NGN,0.0013,Automotive,MER00135,Haynes LLC,Completed,0,Mobile,Ios,70.5,0,0.17,69.44,667.48
7A3E2BED-737D-408D,2022-04-07,CUST009361,18.0,Premium,France,Apple Pay,83.66,EUR,1.08,Financial Services,MER00252,Giles PLC,Declined,0,Mobile,Android,135.3,0,0.2333,64.14,3672.93
F3175138-E9CC-47C1,2024-12-14,CUST004139,34.0,Premium,Germany,Bank Transfer,433.86,EUR,1.08,health & beauty,MER00078,"Perez, Edwards and Carlson",Completed,0,Mobile,Ios,161.2,0,0.0239,423.49,1938.3
E61CD894-BEAC-48EB,2023-01-27,CUST006434,41.0,SME,Tanzania,Airtel Money,83.66,TZS,0.0004,Fashion & Apparel,MER00129,Mcdonald and Sons,Completed,0,Desktop,Ios,139.0,0,0.1046,74.91,133.3
5D3A80B0-1603-49CA,2024-10-14,CUST001069,39.0,Retail,United States,Paypal,83.66,USD,1.0,Travel & Hospitality,MER00056,Smith Ltd,Completed,0,Mobile,Web,86.2,0,0.1394,72.0,379.46
81C58D48-C739-41B3,2022-08-04,CUST009125,28.0,SME,South Africa,Airtel Money,83.66,ZAR,0.054,Automotive,MER00091,Freeman-Hunt,Failed,0,Mobile,Ussd,82.3,0,0.053,79.23,1375.56
C20205E7-DB3F-4A68,2023-08-21,CUST006354,34.0,Corporate,Egypt,M-pesa,83.66,EGP,0.032,Groceries,MER00072,"Mann, Rodriguez and Dunn",Declined,0,Tablet,Pos,1116.1,0,0.2817,60.09,1605.79
05971B6A-D540-4BC6,2024-10-07,CUST007669,39.0,Retail,Kenya,Paypal,83.66,KES,0.0075,Home & Furniture,MER00294,Arnold-Holder,Completed,0,Mobile,Web,229.5,0,0.0305,81.11,661.9
34DC9100-1CC5-49C2,2023-12-22,CUST005976,42.0,Retail,Nigeria,Paypal,83.66,NGN,0.0013,Health & Beauty,MER00217,Gross Group,Completed,0,Mobile,Ios,243.0,0,0.0484,79.61,309.11
0758802B-E1D1-4C4A,2022-09-20,CUST008499,39.0,Corp,Nigeria,Airtel Money,83.66,NGN,0.0013,Electronics,MER00264,Barnes Inc,Completed,0,Mobile,Pos Terminal,222.5,0,0.0,83.66,78.58
3C2CE517-0C03-4182,2024-04-22,CUST000286,36.0,Basic,Uganda,Debit Card,83.66,UGX,0.00027,Health & Beauty,MER00081,"Waller, Lozano and Simon",Declined,0,Mobile,Ussd,70.4,0,0.2236,64.95,63.91
DF132488-0F2E-43B0,2022-05-11,CUST011368,44.0,SME,Nigeria,Airtel Money,83.66,NGN,0.0013,Travel & Hospitality,MER00194,"Howard, Cummings and Rhodes",Completed,1,Mobile,Android,369.0,1,0.26,61.91,5229.8
ACD1B176-F020-4DE4,2024-10-12,CUST001105,34.0,Premium,India,Gpay,83.66,INR,0.012,financial services,MER00002,Schultz Group,Failed,0,Mobile,Android,157.0,0,0.0793,77.03,2514.48
4F0998BE-A5CD-4AD9,2024-08-21,CUST004090,35.0,Corporate,Egypt,M-Pesa,83.66,EGP,0.032,Health & Beauty,MER00068,Barrett LLC,Completed,0,Mobile,Pos Terminal,86.5,0,0.0382,80.46,417.87
40AD755A-02BB-445C,2023-10-01,CUST003890,24.0,Retail,Za,Credit Card,83.66,ZAR,0.054,Entertainment,MER00081,"Waller, Lozano and Simon",Completed,0,Mobile,Web,103.0,0,0.2168,65.52,1843.71
743AEACF-6CEE-42B3,2024-12-17,CUST013929,32.0,SME,Ghana,Debit Card,83.66,GHS,0.072,Electronics,MER00029,Morse-Hill,Refunded,0,Desktop,Web,283.4,0,0.1877,67.96,3249.5
EDD23F0E-E7ED-4D23,2023-11-03,CUST011044,48.0,Retail,United Kingdom,Credit Card,436.31,GBP,1.27,Travel & Hospitality,MER00183,"Bennett, Thompson and Peters",Completed,0,Tablet,Ussd,80.8,0,0.3354,289.97,2416.38
010D019D-3A4A-4581,2022-04-11,CUST002572,39.0,SME,Kenya,Debitcard,83.66,KES,0.0075,Hospitality,MER00254,Branch Group,Failed,0,Desktop,Ios,430.1,0,0.1021,75.12,116.94
